-13.535	-13.502
25.246	25.193
-2.34	-2.343
14.909	14.925
446.273	445.287
116.32	116.209
229.201	228.88
110.991	110.799
186.455	186.163
-13.996	-13.98
26.214	26.159
2.552	2.524
15.008	15.007
438.033	437.152
-1.907	-1.965
-0.894	-0.886
79.71	79.479
286.931	286.49
258.472	257.578
34.631	34.78
-8.579	-8.551
-10.609	-10.584
-333.074 -332.25
